"time","activity"
"2018-12-19 20:45:00",675.417648570127
"2018-12-19 20:46:00",237.227738681631
"2018-12-19 20:47:00",522.912038492135
"2018-12-19 20:48:00",0
"2018-12-19 20:49:00",0
"2018-12-19 20:50:00",0
"2018-12-19 20:51:00",0
"2018-12-19 20:52:00",128.035151423349
"2018-12-19 20:53:00",507.023668086609
"2018-12-19 20:54:00",15
"2018-12-19 20:55:00",0
"2018-12-19 20:56:00",0
"2018-12-19 20:57:00",10
"2018-12-19 20:58:00",263.017109709616
"2018-12-19 20:59:00",0
"2018-12-19 21:00:00",31.0161248385416
"2018-12-19 21:01:00",908.771698502985
"2018-12-19 21:02:00",892.131156276923
"2018-12-19 21:03:00",0
"2018-12-19 21:04:00",618.32434854209
"2018-12-19 21:05:00",548.751309793425
"2018-12-19 21:06:00",0
"2018-12-19 21:07:00",0
"2018-12-19 21:08:00",0
"2018-12-19 21:09:00",16
"2018-12-19 21:10:00",0
"2018-12-19 21:11:00",48.5901224530254
"2018-12-19 21:12:00",0
"2018-12-19 21:13:00",1053.48801606853
"2018-12-19 21:14:00",2
"2018-12-19 21:15:00",14
"2018-12-19 21:16:00",0
"2018-12-19 21:17:00",0
"2018-12-19 21:18:00",0
"2018-12-19 21:19:00",0
"2018-12-19 21:20:00",18.9736659610103
"2018-12-19 21:21:00",0
"2018-12-19 21:22:00",1909.94554896206
"2018-12-19 21:23:00",0
"2018-12-19 21:24:00",0
"2018-12-19 21:25:00",441.781620260508
"2018-12-19 21:26:00",30
"2018-12-19 21:27:00",484.830898355293
"2018-12-19 21:28:00",354.47002694163
"2018-12-19 21:29:00",355.052108851645
"2018-12-19 21:30:00",3.60555127546399
"2018-12-19 21:31:00",0
"2018-12-19 21:32:00",13.1529464379659
"2018-12-19 21:33:00",659.3731872013
"2018-12-19 21:34:00",0
"2018-12-19 21:35:00",0
"2018-12-19 21:36:00",0
"2018-12-19 21:37:00",0
"2018-12-19 21:38:00",129.506756580497
"2018-12-19 21:39:00",0
"2018-12-19 21:40:00",242.332416321053
"2018-12-19 21:41:00",0
"2018-12-19 21:42:00",1118.01028617808
"2018-12-19 21:43:00",829.632448738597
"2018-12-19 21:44:00",0
"2018-12-19 21:45:00",0
"2018-12-19 21:46:00",0
"2018-12-19 21:47:00",80
"2018-12-19 21:48:00",0
"2018-12-19 21:49:00",0
"2018-12-19 21:50:00",0
"2018-12-19 21:51:00",0
"2018-12-19 21:52:00",0
"2018-12-19 21:53:00",361.836979868006
"2018-12-19 21:54:00",0
"2018-12-19 21:55:00",0
"2018-12-19 21:56:00",0
"2018-12-19 21:57:00",0
"2018-12-19 21:58:00",0
"2018-12-19 21:59:00",0
"2018-12-19 22:00:00",792.550944734785
"2018-12-19 22:01:00",2700.14462575618
"2018-12-19 22:02:00",868.903907230253
"2018-12-19 22:03:00",2031.51199848783
"2018-12-19 22:04:00",334.163133813412
"2018-12-19 22:05:00",3233.04361244942
"2018-12-19 22:06:00",4896.57952044077
"2018-12-19 22:07:00",3945.3458657005
"2018-12-19 22:08:00",3150.73404145764
"2018-12-19 22:09:00",3788.82488378653
"2018-12-19 22:10:00",3179.72986273992
"2018-12-19 22:11:00",3037.53469115992
"2018-12-19 22:12:00",3396.83352550578
"2018-12-19 22:13:00",3605.24298765007
"2018-12-19 22:14:00",4275.55856000125
"2018-12-19 22:15:00",1827.47530763072
"2018-12-19 22:16:00",1996.79017425467
"2018-12-19 22:17:00",1809.24763368644
"2018-12-19 22:18:00",3610.20248739596
"2018-12-19 22:19:00",1018.60934611852
"2018-12-19 22:20:00",219.847674538531
"2018-12-19 22:21:00",184.298670640892
"2018-12-19 22:22:00",0
"2018-12-19 22:23:00",0
"2018-12-19 22:24:00",0
"2018-12-19 22:25:00",0
"2018-12-19 22:26:00",10.4403065089106
"2018-12-19 22:27:00",0
"2018-12-19 22:28:00",0
"2018-12-19 22:29:00",2
"2018-12-19 22:30:00",4
"2018-12-19 22:31:00",10
"2018-12-19 22:32:00",0
"2018-12-19 22:33:00",1256.7533568684
"2018-12-19 22:34:00",1534.40607402343
"2018-12-19 22:35:00",481.848523915971
"2018-12-19 22:36:00",74.3303437365925
"2018-12-19 22:37:00",611.793265736065
"2018-12-19 22:38:00",468.245662019415
"2018-12-19 22:39:00",1692.21836652366
"2018-12-19 22:40:00",5
"2018-12-19 22:41:00",1711.29337052418
"2018-12-19 22:42:00",2408.73950438814
"2018-12-19 22:43:00",1491.12373732028
"2018-12-19 22:44:00",470.367941084424
"2018-12-19 22:45:00",0
"2018-12-19 22:46:00",1460.19382275094
"2018-12-19 22:47:00",1034.02224347448
"2018-12-19 22:48:00",675.781029624242
"2018-12-19 22:49:00",264.525991161549
"2018-12-19 22:50:00",251.980157948994
"2018-12-19 22:51:00",34
"2018-12-19 22:52:00",170.296799735051
"2018-12-19 22:53:00",0
"2018-12-19 22:54:00",0
"2018-12-19 22:55:00",385.451683094003
"2018-12-19 22:56:00",4201.56232846783
"2018-12-19 22:57:00",3068.03927615016
"2018-12-19 22:58:00",677.08492820325
"2018-12-19 22:59:00",1090.54573494191
"2018-12-19 23:00:00",629.592725498
"2018-12-19 23:01:00",82.6801064343775
"2018-12-19 23:02:00",354.47566912272
"2018-12-19 23:03:00",127.015747055237
"2018-12-19 23:04:00",2038.55733301764
"2018-12-19 23:05:00",609.5408107748
"2018-12-19 23:06:00",77.2139883699838
"2018-12-19 23:07:00",88.2553114548921
"2018-12-19 23:08:00",0
"2018-12-19 23:09:00",610.855956834342
"2018-12-19 23:10:00",261.212557125418
"2018-12-19 23:11:00",0
"2018-12-19 23:12:00",620.647242803833
"2018-12-19 23:13:00",1517.77369854666
"2018-12-19 23:14:00",2961.63215136519
"2018-12-19 23:15:00",888.472847080877
"2018-12-19 23:16:00",27
"2018-12-19 23:17:00",67.9779375974294
"2018-12-19 23:18:00",0
"2018-12-19 23:19:00",237.766692368801
"2018-12-19 23:20:00",12.4549124673218
"2018-12-19 23:21:00",15.0903942957101
"2018-12-19 23:22:00",6.8
"2018-12-19 23:23:00",752.446343010474
"2018-12-19 23:24:00",216.054102020767
"2018-12-19 23:25:00",869.765015992367
"2018-12-19 23:26:00",215.177950369099
"2018-12-19 23:27:00",1749.5080859557
"2018-12-19 23:28:00",1160.97312908483
"2018-12-19 23:29:00",1541.28311642014
"2018-12-19 23:30:00",1347.88876106576
"2018-12-19 23:31:00",2537.62158603937
"2018-12-19 23:32:00",1664.15033118466
"2018-12-19 23:33:00",1388.37311389609
"2018-12-19 23:34:00",1392.48827090718
"2018-12-19 23:35:00",2122.71012331504
"2018-12-19 23:36:00",2736.16222046355
"2018-12-19 23:37:00",790.916943273065
"2018-12-19 23:38:00",247.251318523531
"2018-12-19 23:39:00",625.849538213903
"2018-12-19 23:40:00",2132.18887831977
"2018-12-19 23:41:00",2527.9716381424
"2018-12-19 23:42:00",1558.49199882264
"2018-12-19 23:43:00",521.531420204513
"2018-12-19 23:44:00",132.494738924664
"2018-12-19 23:45:00",1325.91084344254
"2018-12-19 23:46:00",2240.06285552534
"2018-12-19 23:47:00",1250.27730235592
"2018-12-19 23:48:00",916.032048903132
"2018-12-19 23:49:00",342.33935163913
"2018-12-19 23:50:00",335.496850540038
"2018-12-19 23:51:00",579.889732660852
"2018-12-19 23:52:00",645.673582392837
"2018-12-19 23:53:00",1029.6757382439
"2018-12-19 23:54:00",1164.20944206788
"2018-12-19 23:55:00",303.258346958497
"2018-12-19 23:56:00",1177.97029720346
"2018-12-19 23:57:00",6.5
"2018-12-19 23:58:00",185.234648486724
"2018-12-19 23:59:00",9.04502625756277
"2018-12-20 00:00:00",0
"2018-12-20 00:01:00",0
"2018-12-20 00:02:00",0
"2018-12-20 00:03:00",0
"2018-12-20 00:04:00",0
"2018-12-20 00:05:00",0
"2018-12-20 00:06:00",0
"2018-12-20 00:07:00",0
"2018-12-20 00:08:00",0
"2018-12-20 00:09:00",0
"2018-12-20 00:10:00",0
"2018-12-20 00:11:00",0
"2018-12-20 00:12:00",0
"2018-12-20 00:13:00",0
"2018-12-20 00:14:00",0
"2018-12-20 00:15:00",0
"2018-12-20 00:16:00",0
"2018-12-20 00:17:00",0
"2018-12-20 00:18:00",0
"2018-12-20 00:19:00",553.454605184563
"2018-12-20 00:20:00",3770.27121040384
"2018-12-20 00:21:00",3195.88250722707
"2018-12-20 00:22:00",3000.7514058982
"2018-12-20 00:23:00",4895.94383137715
"2018-12-20 00:24:00",2434.0605990813
"2018-12-20 00:25:00",1065.97279515005
"2018-12-20 00:26:00",0
"2018-12-20 00:27:00",920.159768735843
"2018-12-20 00:28:00",0
"2018-12-20 00:29:00",0
"2018-12-20 00:30:00",557.186683257954
"2018-12-20 00:31:00",0
"2018-12-20 00:32:00",0
"2018-12-20 00:33:00",0
"2018-12-20 00:34:00",0
"2018-12-20 00:35:00",0
"2018-12-20 00:36:00",0
"2018-12-20 00:37:00",155.415571935376
"2018-12-20 00:38:00",119.570063142912
"2018-12-20 00:39:00",0
"2018-12-20 00:40:00",0
"2018-12-20 00:41:00",0
"2018-12-20 00:42:00",0
"2018-12-20 00:43:00",0
"2018-12-20 00:44:00",39.89987468652
"2018-12-20 00:45:00",0
"2018-12-20 00:46:00",60.1165534607565
"2018-12-20 00:47:00",215.469255347486
"2018-12-20 00:48:00",0
"2018-12-20 00:49:00",0
"2018-12-20 00:50:00",0
"2018-12-20 00:51:00",65.4446330878247
"2018-12-20 00:52:00",0
"2018-12-20 00:53:00",0
"2018-12-20 00:54:00",0
"2018-12-20 00:55:00",58.7707410196605
"2018-12-20 00:56:00",0
"2018-12-20 00:57:00",0
"2018-12-20 00:58:00",209.107627790093
"2018-12-20 00:59:00",120.598507453451
"2018-12-20 01:00:00",0
"2018-12-20 01:01:00",0
"2018-12-20 01:02:00",0
"2018-12-20 01:03:00",14
"2018-12-20 01:04:00",0
"2018-12-20 01:05:00",0
"2018-12-20 01:06:00",0
"2018-12-20 01:07:00",0
"2018-12-20 01:08:00",0
"2018-12-20 01:09:00",0
"2018-12-20 01:10:00",0
"2018-12-20 01:11:00",0
"2018-12-20 01:12:00",1128.95881235765
"2018-12-20 01:13:00",0
"2018-12-20 01:14:00",0
"2018-12-20 01:15:00",0
"2018-12-20 01:16:00",0
"2018-12-20 01:17:00",0
"2018-12-20 01:18:00",0
"2018-12-20 01:19:00",0
"2018-12-20 01:20:00",0
"2018-12-20 01:21:00",0
"2018-12-20 01:22:00",0
"2018-12-20 01:23:00",0
"2018-12-20 01:24:00",0
"2018-12-20 01:25:00",0
"2018-12-20 01:26:00",0
"2018-12-20 01:27:00",0
"2018-12-20 01:28:00",0
"2018-12-20 01:29:00",0
"2018-12-20 01:30:00",0
"2018-12-20 01:31:00",0
"2018-12-20 01:32:00",0
"2018-12-20 01:33:00",0
"2018-12-20 01:34:00",0
"2018-12-20 01:35:00",0
"2018-12-20 01:36:00",0
"2018-12-20 01:37:00",0
"2018-12-20 01:38:00",0
"2018-12-20 01:39:00",0
"2018-12-20 01:40:00",0
"2018-12-20 01:41:00",0
"2018-12-20 01:42:00",0
"2018-12-20 01:43:00",0
"2018-12-20 01:44:00",0
"2018-12-20 01:45:00",1263.8469052856
"2018-12-20 01:46:00",0
"2018-12-20 01:47:00",0
"2018-12-20 01:48:00",0
"2018-12-20 01:49:00",0
"2018-12-20 01:50:00",0
"2018-12-20 01:51:00",0
"2018-12-20 01:52:00",0
"2018-12-20 01:53:00",0
"2018-12-20 01:54:00",0
"2018-12-20 01:55:00",0
"2018-12-20 01:56:00",0
"2018-12-20 01:57:00",0
"2018-12-20 01:58:00",0
"2018-12-20 01:59:00",0
"2018-12-20 02:00:00",0
"2018-12-20 02:01:00",0
"2018-12-20 02:02:00",0
"2018-12-20 02:03:00",0
"2018-12-20 02:04:00",560.155335598975
"2018-12-20 02:05:00",0
"2018-12-20 02:06:00",0
"2018-12-20 02:07:00",0
"2018-12-20 02:08:00",0
"2018-12-20 02:09:00",0
"2018-12-20 02:10:00",0
"2018-12-20 02:11:00",0
"2018-12-20 02:12:00",0
"2018-12-20 02:13:00",0
"2018-12-20 02:14:00",0
"2018-12-20 02:15:00",0
"2018-12-20 02:16:00",0
"2018-12-20 02:17:00",0
"2018-12-20 02:18:00",0
"2018-12-20 02:19:00",0
"2018-12-20 02:20:00",0
"2018-12-20 02:21:00",0
"2018-12-20 02:22:00",0
"2018-12-20 02:23:00",0
"2018-12-20 02:24:00",0
"2018-12-20 02:25:00",0
"2018-12-20 02:26:00",0
"2018-12-20 02:27:00",0
"2018-12-20 02:28:00",839.702328209229
"2018-12-20 02:29:00",0
"2018-12-20 02:30:00",0
"2018-12-20 02:31:00",0
"2018-12-20 02:32:00",0
"2018-12-20 02:33:00",0
"2018-12-20 02:34:00",0
"2018-12-20 02:35:00",0
"2018-12-20 02:36:00",0
"2018-12-20 02:37:00",0
"2018-12-20 02:38:00",0
"2018-12-20 02:39:00",0
"2018-12-20 02:40:00",0
"2018-12-20 02:41:00",0
"2018-12-20 02:42:00",0
"2018-12-20 02:43:00",0
"2018-12-20 02:44:00",0
"2018-12-20 02:45:00",0
"2018-12-20 02:46:00",0
"2018-12-20 02:47:00",0
"2018-12-20 02:48:00",0
"2018-12-20 02:49:00",0
"2018-12-20 02:50:00",775.32831755328
"2018-12-20 02:51:00",0
"2018-12-20 02:52:00",0
"2018-12-20 02:53:00",0
"2018-12-20 02:54:00",0
"2018-12-20 02:55:00",0
"2018-12-20 02:56:00",0
"2018-12-20 02:57:00",0
"2018-12-20 02:58:00",0
"2018-12-20 02:59:00",0
"2018-12-20 03:00:00",0
"2018-12-20 03:01:00",0
"2018-12-20 03:02:00",0
"2018-12-20 03:03:00",0
"2018-12-20 03:04:00",0
"2018-12-20 03:05:00",0
"2018-12-20 03:06:00",0
"2018-12-20 03:07:00",0
"2018-12-20 03:08:00",0
"2018-12-20 03:09:00",0
"2018-12-20 03:10:00",0
"2018-12-20 03:11:00",0
"2018-12-20 03:12:00",0
"2018-12-20 03:13:00",0
"2018-12-20 03:14:00",0
"2018-12-20 03:15:00",0
"2018-12-20 03:16:00",0
"2018-12-20 03:17:00",0
"2018-12-20 03:18:00",0
"2018-12-20 03:19:00",0
"2018-12-20 03:20:00",0
"2018-12-20 03:21:00",0
"2018-12-20 03:22:00",0
"2018-12-20 03:23:00",0
"2018-12-20 03:24:00",0
"2018-12-20 03:25:00",0
"2018-12-20 03:26:00",0
"2018-12-20 03:27:00",0
"2018-12-20 03:28:00",0
"2018-12-20 03:29:00",0
"2018-12-20 03:30:00",1766.30150314152
"2018-12-20 03:31:00",0
"2018-12-20 03:32:00",0
"2018-12-20 03:33:00",0
"2018-12-20 03:34:00",0
"2018-12-20 03:35:00",0
"2018-12-20 03:36:00",0
"2018-12-20 03:37:00",0
"2018-12-20 03:38:00",0
"2018-12-20 03:39:00",0
"2018-12-20 03:40:00",0
"2018-12-20 03:41:00",0
"2018-12-20 03:42:00",0
"2018-12-20 03:43:00",0
"2018-12-20 03:44:00",0
"2018-12-20 03:45:00",0
"2018-12-20 03:46:00",0
"2018-12-20 03:47:00",0
"2018-12-20 03:48:00",0
"2018-12-20 03:49:00",0
"2018-12-20 03:50:00",0
"2018-12-20 03:51:00",0
"2018-12-20 03:52:00",0
"2018-12-20 03:53:00",0
"2018-12-20 03:54:00",0
"2018-12-20 03:55:00",0
"2018-12-20 03:56:00",0
"2018-12-20 03:57:00",0
"2018-12-20 03:58:00",0
"2018-12-20 03:59:00",0
"2018-12-20 04:00:00",0
"2018-12-20 04:01:00",0
"2018-12-20 04:02:00",0
"2018-12-20 04:03:00",0
"2018-12-20 04:04:00",0
"2018-12-20 04:05:00",0
"2018-12-20 04:06:00",84.4926032265547
"2018-12-20 04:07:00",0
"2018-12-20 04:08:00",0
"2018-12-20 04:09:00",0
"2018-12-20 04:10:00",0
"2018-12-20 04:11:00",0
"2018-12-20 04:12:00",0
"2018-12-20 04:13:00",0
"2018-12-20 04:14:00",0
"2018-12-20 04:15:00",486.284895920077
"2018-12-20 04:16:00",0
"2018-12-20 04:17:00",0
"2018-12-20 04:18:00",0
"2018-12-20 04:19:00",0
"2018-12-20 04:20:00",0
"2018-12-20 04:21:00",0
"2018-12-20 04:22:00",0
"2018-12-20 04:23:00",0
"2018-12-20 04:24:00",0
"2018-12-20 04:25:00",0
"2018-12-20 04:26:00",0
"2018-12-20 04:27:00",0
"2018-12-20 04:28:00",0
"2018-12-20 04:29:00",0
"2018-12-20 04:30:00",0
"2018-12-20 04:31:00",0
"2018-12-20 04:32:00",0
"2018-12-20 04:33:00",0
"2018-12-20 04:34:00",0
"2018-12-20 04:35:00",0
"2018-12-20 04:36:00",0
"2018-12-20 04:37:00",0
"2018-12-20 04:38:00",0
"2018-12-20 04:39:00",0
"2018-12-20 04:40:00",0
"2018-12-20 04:41:00",0
"2018-12-20 04:42:00",0
"2018-12-20 04:43:00",0
"2018-12-20 04:44:00",0
"2018-12-20 04:45:00",0
"2018-12-20 04:46:00",0
"2018-12-20 04:47:00",0
"2018-12-20 04:48:00",0
"2018-12-20 04:49:00",0
"2018-12-20 04:50:00",0
"2018-12-20 04:51:00",0
"2018-12-20 04:52:00",0
"2018-12-20 04:53:00",0
"2018-12-20 04:54:00",460.500814331528
"2018-12-20 04:55:00",0
"2018-12-20 04:56:00",0
"2018-12-20 04:57:00",0
"2018-12-20 04:58:00",0
"2018-12-20 04:59:00",0
"2018-12-20 05:00:00",0
"2018-12-20 05:01:00",0
"2018-12-20 05:02:00",0
"2018-12-20 05:03:00",0
"2018-12-20 05:04:00",0
"2018-12-20 05:05:00",0
"2018-12-20 05:06:00",0
"2018-12-20 05:07:00",0
"2018-12-20 05:08:00",0
"2018-12-20 05:09:00",0
"2018-12-20 05:10:00",0
"2018-12-20 05:11:00",0
"2018-12-20 05:12:00",0
"2018-12-20 05:13:00",0
"2018-12-20 05:14:00",0
"2018-12-20 05:15:00",0
"2018-12-20 05:16:00",0
"2018-12-20 05:17:00",0
"2018-12-20 05:18:00",0
"2018-12-20 05:19:00",0
"2018-12-20 05:20:00",1791.27356927969
"2018-12-20 05:21:00",0
"2018-12-20 05:22:00",0
"2018-12-20 05:23:00",0
"2018-12-20 05:24:00",0
"2018-12-20 05:25:00",0
"2018-12-20 05:26:00",0
"2018-12-20 05:27:00",0
"2018-12-20 05:28:00",0
"2018-12-20 05:29:00",0
"2018-12-20 05:30:00",1272.96425715729
"2018-12-20 05:31:00",0
"2018-12-20 05:32:00",0
"2018-12-20 05:33:00",0
"2018-12-20 05:34:00",0
"2018-12-20 05:35:00",0
"2018-12-20 05:36:00",0
"2018-12-20 05:37:00",0
"2018-12-20 05:38:00",0
"2018-12-20 05:39:00",0
"2018-12-20 05:40:00",141.056726177804
"2018-12-20 05:41:00",0
"2018-12-20 05:42:00",0
"2018-12-20 05:43:00",10
"2018-12-20 05:44:00",0
"2018-12-20 05:45:00",0
"2018-12-20 05:46:00",0
"2018-12-20 05:47:00",0
"2018-12-20 05:48:00",0
"2018-12-20 05:49:00",292.494444391684
"2018-12-20 05:50:00",0
"2018-12-20 05:51:00",0
"2018-12-20 05:52:00",0
"2018-12-20 05:53:00",0
"2018-12-20 05:54:00",0
"2018-12-20 05:55:00",211.832480984385
"2018-12-20 05:56:00",166.829254029382
"2018-12-20 05:57:00",0
"2018-12-20 05:58:00",282
"2018-12-20 05:59:00",0
"2018-12-20 06:00:00",0
"2018-12-20 06:01:00",0
"2018-12-20 06:02:00",4042.4380019983
"2018-12-20 06:03:00",1538.62991001735
"2018-12-20 06:04:00",845.09999408354
"2018-12-20 06:05:00",60.2992537267253
"2018-12-20 06:06:00",356.714171291245
"2018-12-20 06:07:00",4034.7199407146
"2018-12-20 06:08:00",1799.46714335105
"2018-12-20 06:09:00",2832.60127797754
"2018-12-20 06:10:00",2495.01703400999
"2018-12-20 06:11:00",2579.87615981853
"2018-12-20 06:12:00",1140.89307123849
"2018-12-20 06:13:00",3030.76063060084
"2018-12-20 06:14:00",3777.15938239307
"2018-12-20 06:15:00",3330.55716059641
"2018-12-20 06:16:00",5062.00711180852
"2018-12-20 06:17:00",5662.06225681068
"2018-12-20 06:18:00",2854.26715638183
"2018-12-20 06:19:00",2090.74388675419
"2018-12-20 06:20:00",3940.43728537836
"2018-12-20 06:21:00",3145.52316793248
"2018-12-20 06:22:00",3513.61437838588
"2018-12-20 06:23:00",2408.94790313116
"2018-12-20 06:24:00",3376.63027292003
"2018-12-20 06:25:00",4814.6091222445
"2018-12-20 06:26:00",2296.44464335633
"2018-12-20 06:27:00",367.925264150208
"2018-12-20 06:28:00",24.2074368738204
"2018-12-20 06:29:00",813.248424529676
"2018-12-20 06:30:00",1553.41623526986
"2018-12-20 06:31:00",207.980768341691
"2018-12-20 06:32:00",0
"2018-12-20 06:33:00",947.143072613636
"2018-12-20 06:34:00",677.266564950611
"2018-12-20 06:35:00",0
"2018-12-20 06:36:00",634.199495427109
"2018-12-20 06:37:00",340.266072361028
"2018-12-20 06:38:00",191.243300536254
"2018-12-20 06:39:00",0
"2018-12-20 06:40:00",14
"2018-12-20 06:41:00",338.474518981858
"2018-12-20 06:42:00",0
"2018-12-20 06:43:00",84.3208159353312
"2018-12-20 06:44:00",0
"2018-12-20 06:45:00",1086.93790071006
"2018-12-20 06:46:00",0
"2018-12-20 06:47:00",1517.47685320073
"2018-12-20 06:48:00",1481.12322242277
"2018-12-20 06:49:00",694.666826615465
"2018-12-20 06:50:00",579.465270745366
"2018-12-20 06:51:00",731.153198721034
"2018-12-20 06:52:00",1023.94042795467
"2018-12-20 06:53:00",0
"2018-12-20 06:54:00",514.627049425115
"2018-12-20 06:55:00",303.344688432153
"2018-12-20 06:56:00",0
"2018-12-20 06:57:00",0
"2018-12-20 06:58:00",455.767484579583
"2018-12-20 06:59:00",0
"2018-12-20 07:00:00",0
"2018-12-20 07:01:00",0
"2018-12-20 07:02:00",0
"2018-12-20 07:03:00",440.2556075736
"2018-12-20 07:04:00",631.465755207676
"2018-12-20 07:05:00",539.908325551663
"2018-12-20 07:06:00",239.737356288085
"2018-12-20 07:07:00",142.551744991073
"2018-12-20 07:08:00",0
"2018-12-20 07:09:00",1196.12624751738
"2018-12-20 07:10:00",170.334964114829
"2018-12-20 07:11:00",14
"2018-12-20 07:12:00",594.599865455753
"2018-12-20 07:13:00",298.253248096312
"2018-12-20 07:14:00",334.396471273248
"2018-12-20 07:15:00",0
"2018-12-20 07:16:00",26.0192236625154
"2018-12-20 07:17:00",45.8911756223351
"2018-12-20 07:18:00",41.0487515035476
"2018-12-20 07:19:00",98.4530344885316
"2018-12-20 07:20:00",0
"2018-12-20 07:21:00",0
"2018-12-20 07:22:00",0
"2018-12-20 07:23:00",1062.15770957048
"2018-12-20 07:24:00",305.645219167583
"2018-12-20 07:25:00",218.588654783362
"2018-12-20 07:26:00",0
"2018-12-20 07:27:00",0
"2018-12-20 07:28:00",8
"2018-12-20 07:29:00",0
"2018-12-20 07:30:00",759.613717622319
"2018-12-20 07:31:00",1606.29075823775
"2018-12-20 07:32:00",2846.50979271107
"2018-12-20 07:33:00",2764.67339843244
"2018-12-20 07:34:00",0
"2018-12-20 07:35:00",0
"2018-12-20 07:36:00",26.1725046566048
"2018-12-20 07:37:00",0
"2018-12-20 07:38:00",0
"2018-12-20 07:39:00",0
"2018-12-20 07:40:00",0
"2018-12-20 07:41:00",0
"2018-12-20 07:42:00",282.556189102274
"2018-12-20 07:43:00",0
"2018-12-20 07:44:00",82.6075057122535
"2018-12-20 07:45:00",958.923354601399
"2018-12-20 07:46:00",2642.11316941572
"2018-12-20 07:47:00",2344.74817411167
"2018-12-20 07:48:00",2887.90650818201
"2018-12-20 07:49:00",4553.60922785432
"2018-12-20 07:50:00",1961.58736741446
"2018-12-20 07:51:00",2165.31614319942
"2018-12-20 07:52:00",369.1625658162
"2018-12-20 07:53:00",667.727489324799
"2018-12-20 07:54:00",0
"2018-12-20 07:55:00",193.101009836821
"2018-12-20 07:56:00",0
"2018-12-20 07:57:00",681.0763540162
"2018-12-20 07:58:00",1106.73845148707
"2018-12-20 07:59:00",632.273674922497
"2018-12-20 08:00:00",0
"2018-12-20 08:01:00",319.06268976488
"2018-12-20 08:02:00",0
"2018-12-20 08:03:00",0
"2018-12-20 08:04:00",186.585101227295
"2018-12-20 08:05:00",21
"2018-12-20 08:06:00",654.615154117287
"2018-12-20 08:07:00",225.397426782117
"2018-12-20 08:08:00",0
"2018-12-20 08:09:00",318.727156044163
"2018-12-20 08:10:00",744.57638963373
"2018-12-20 08:11:00",373.507697377176
"2018-12-20 08:12:00",0
"2018-12-20 08:13:00",129.560796539694
"2018-12-20 08:14:00",25.4950975679639
"2018-12-20 08:15:00",0
"2018-12-20 08:16:00",0
"2018-12-20 08:17:00",0
"2018-12-20 08:18:00",0
"2018-12-20 08:19:00",0
"2018-12-20 08:20:00",0
"2018-12-20 08:21:00",0
"2018-12-20 08:22:00",0
"2018-12-20 08:23:00",0
"2018-12-20 08:24:00",0
"2018-12-20 08:25:00",0
"2018-12-20 08:26:00",0
"2018-12-20 08:27:00",0
"2018-12-20 08:28:00",0
"2018-12-20 08:29:00",0
"2018-12-20 08:30:00",0
"2018-12-20 08:31:00",0
"2018-12-20 08:32:00",0
"2018-12-20 08:33:00",0
"2018-12-20 08:34:00",0
"2018-12-20 08:35:00",19
"2018-12-20 08:36:00",0
"2018-12-20 08:37:00",0
"2018-12-20 08:38:00",0
"2018-12-20 08:39:00",13.6014705087354
"2018-12-20 08:40:00",0
"2018-12-20 08:41:00",101.59724405711
"2018-12-20 08:42:00",37.8549864614954
"2018-12-20 08:43:00",33
"2018-12-20 08:44:00",0
"2018-12-20 08:45:00",0
"2018-12-20 08:46:00",1375.78195946887
"2018-12-20 08:47:00",778.744502388299
"2018-12-20 08:48:00",0
"2018-12-20 08:49:00",1384.8270650157
"2018-12-20 08:50:00",258.553669476958
"2018-12-20 08:51:00",0
"2018-12-20 08:52:00",0
"2018-12-20 08:53:00",894.125830070913
"2018-12-20 08:54:00",1837.75651270782
"2018-12-20 08:55:00",108.314357312408
"2018-12-20 08:56:00",36.8781778291715
"2018-12-20 08:57:00",1764.78298949191
"2018-12-20 08:58:00",252.043647013766
"2018-12-20 08:59:00",0
"2018-12-20 09:00:00",193.168320384063
"2018-12-20 09:01:00",0
"2018-12-20 09:02:00",23
"2018-12-20 09:03:00",63.285069329187
"2018-12-20 09:04:00",0
"2018-12-20 09:05:00",129.938446966246
"2018-12-20 09:06:00",26.134268690744
"2018-12-20 09:07:00",0
"2018-12-20 09:08:00",22
"2018-12-20 09:09:00",235.280683440014
"2018-12-20 09:10:00",28
"2018-12-20 09:11:00",0
"2018-12-20 09:12:00",0
"2018-12-20 09:13:00",9.8488578017961
"2018-12-20 09:14:00",0
"2018-12-20 09:15:00",0
"2018-12-20 09:16:00",0
"2018-12-20 09:17:00",252.291498073161
"2018-12-20 09:18:00",8
"2018-12-20 09:19:00",63.7965516309463
"2018-12-20 09:20:00",0
"2018-12-20 09:21:00",0
"2018-12-20 09:22:00",0
"2018-12-20 09:23:00",47.169905660283
"2018-12-20 09:24:00",54.3874985635486
"2018-12-20 09:25:00",0
"2018-12-20 09:26:00",1
"2018-12-20 09:27:00",0
"2018-12-20 09:28:00",928.496634350389
"2018-12-20 09:29:00",89
"2018-12-20 09:30:00",0
"2018-12-20 09:31:00",0
"2018-12-20 09:32:00",16.1245154965971
"2018-12-20 09:33:00",0
"2018-12-20 09:34:00",0
"2018-12-20 09:35:00",265.542840234867
"2018-12-20 09:36:00",0
"2018-12-20 09:37:00",244.609893503922
"2018-12-20 09:38:00",60.4152298679729
"2018-12-20 09:39:00",0
"2018-12-20 09:40:00",987.66542918136
"2018-12-20 09:41:00",8
